amount,date,category_name,type
642.69,1633555410000.0,Dining Out,Expense
2197.08,1627594902000.0,Bonus,Income
4755.13,1620842917000.0,Dining Out,Expense
4936.15,1721504021000.0,Freelancing,Income
1645.87,1616068835000.0,Freelancing,Income
3433.27,1667210907000.0,Travel,Expense
4901.51,1629090493000.0,Electronics,Expense
1620.71,1630549394000.0,Leisure,Expense
3694.89,1672487176000.0,Freelancing,Income
4474.96,1580638262000.0,Dining Out,Expense
843.71,1689400589000.0,Clothing,Expense
393.03,1600642840000.0,Utilities,Expense
3087.74,1591406267000.0,Dining Out,Expense
2835.06,1624384744000.0,Freelancing,Income
4670.47,1625411183000.0,Freelancing,Income
1249.29,1616241003000.0,Bonus,Income
3154.79,1632420502000.0,Freelancing,Income
2239.31,1673181186000.0,Rent,Expense
3849.2,1643817953000.0,Gifts Received,Income
2728.35,1600585933000.0,Bonus,Income
1844.61,1627512443000.0,Dining Out,Expense
3916.09,1622787121000.0,Gifts Received,Income
733.31,1672496244000.0,Utilities,Expense
789.73,1716007182000.0,Salary,Income
3225.36,1624393837000.0,Travel,Expense
4958.03,1697357484000.0,Bonus,Income
529.79,1646974633000.0,Travel,Expense
3826.93,1691562206000.0,Gifts Received,Income
4360.52,1686419500000.0,Leisure,Expense
2971.63,1668794255000.0,Clothing,Expense
2741.23,1660865149000.0,Freelancing,Income
3910.7,1723262447000.0,Salary,Income
3100.23,1578098756000.0,Salary,Income
1771.74,1586579289000.0,Groceries,Expense
855.34,1691312233000.0,Salary,Income
4403.55,1723127127000.0,Gifts Received,Income
2116.45,1691230966000.0,Subscriptions,Expense
4158.84,1594460419000.0,Subscriptions,Expense
1993.89,1654407916000.0,Gifts Received,Income
3992.61,1627491745000.0,Utilities,Expense
447.91,1674661465000.0,Pet Care,Expense
2304.06,1648274815000.0,Rent,Expense
4461.15,1659142119000.0,Freelancing,Income
273.24,1659933072000.0,Gifts Received,Income
3095.85,1662217598000.0,Salary,Income
497.96,1645256824000.0,Clothing,Expense
1938.33,1634915041000.0,Rent,Expense
1416.15,1679196552000.0,Freelancing,Income
2105.89,1617266362000.0,Leisure,Expense
3063.41,1648532735000.0,Dining Out,Expense
3891.3,1648811828000.0,Gifts Received,Income
4269.01,1606872088000.0,Leisure,Expense
1809.47,1683388365000.0,Travel,Expense
4124.81,1700019114000.0,Freelancing,Income
1356.42,1672914443000.0,Freelancing,Income
3094.63,1693295624000.0,Subscriptions,Expense
624.55,1656587830000.0,Gifts Received,Income
3259.32,1616354777000.0,Salary,Income
574.81,1706939898000.0,Bonus,Income
2093.21,1666329836000.0,Freelancing,Income
960.49,1664859481000.0,Electronics,Expense
4406.96,1675192832000.0,Gifts Received,Income
2879.08,1670157419000.0,Gifts Received,Income
3874.88,1706066711000.0,Freelancing,Income
3951.87,1685127414000.0,Electronics,Expense
1236.28,1699313550000.0,Gifts Received,Income
399.93,1602936493000.0,Salary,Income
296.42,1625250516000.0,Freelancing,Income
1367.91,1715507085000.0,Salary,Income
1701.15,1648617756000.0,Utilities,Expense
398.8,1605919102000.0,Freelancing,Income
2891.99,1711197996000.0,Utilities,Expense
3648.98,1712618118000.0,Transportation,Expense
4244.28,1664424763000.0,Gifts Received,Income
4689.54,1665005376000.0,Groceries,Expense
4174.33,1596306784000.0,Electronics,Expense
1599.85,1662381951000.0,Electronics,Expense
1441.32,1633636310000.0,Bonus,Income
375.7,1598386263000.0,Freelancing,Income
1137.89,1641782059000.0,Groceries,Expense
583.12,1644884927000.0,Rent,Expense
1173.73,1643872731000.0,Freelancing,Income
4457.82,1646219714000.0,Freelancing,Income
1609.38,1606354289000.0,Utilities,Expense
3482.07,1643468216000.0,Bonus,Income
1597.13,1639504677000.0,Pet Care,Expense
29.08,1590436919000.0,Freelancing,Income
1257.21,1672712064000.0,Leisure,Expense
924.78,1667284311000.0,Groceries,Expense
3600.84,1633624504000.0,Gifts Received,Income
1572.78,1669906848000.0,Travel,Expense
3100.4,1623033199000.0,Bonus,Income
82.39,1583409776000.0,Utilities,Expense
2101.36,1665663816000.0,Transportation,Expense
304.34,1647763822000.0,Freelancing,Income
2098.42,1703801344000.0,Freelancing,Income
468.68,1603763972000.0,Leisure,Expense
2810.67,1633069205000.0,Pet Care,Expense
3723.83,1713063453000.0,Dining Out,Expense
562.91,1585211390000.0,Transportation,Expense
696.98,1704539974000.0,Transportation,Expense
1203.94,1609765840000.0,Leisure,Expense
1805.65,1633560080000.0,Leisure,Expense
1188.18,1709437357000.0,Pet Care,Expense
4828.71,1599958205000.0,Gifts Received,Income
4004.11,1704531807000.0,Rent,Expense
2067.39,1584453359000.0,Gifts Received,Income
4082.87,1722820608000.0,Leisure,Expense
1201.23,1715302554000.0,Leisure,Expense
663.39,1711294812000.0,Salary,Income
646.84,1618259938000.0,Salary,Income
561.36,1687837404000.0,Freelancing,Income
4401.65,1699240906000.0,Dining Out,Expense
3793.05,1655078044000.0,Salary,Income
3717.06,1640286927000.0,Gifts Received,Income
537.8,1616247894000.0,Freelancing,Income
83.5,1610220758000.0,Bonus,Income
4735.96,1660417553000.0,Freelancing,Income
4943.9,1632876851000.0,Gifts Received,Income
1702.46,1695640412000.0,Pet Care,Expense
2948.07,1587480436000.0,Transportation,Expense
478.66,1722091851000.0,Bonus,Income
767.17,1705268860000.0,Freelancing,Income
1681.69,1579142043000.0,Freelancing,Income
4446.28,1693508018000.0,Bonus,Income
519.29,1720053903000.0,Utilities,Expense
3645.43,1675398836000.0,Freelancing,Income
3311.1,1674634077000.0,Travel,Expense
376.24,1584841498000.0,Leisure,Expense
3574.31,1626888560000.0,Gifts Received,Income
3154.43,1644542740000.0,Rent,Expense
4176.94,1621059507000.0,Transportation,Expense
4135.3,1617907005000.0,Transportation,Expense
1794.84,1641471297000.0,Electronics,Expense
1816.77,1613128717000.0,Rent,Expense
265.2,1580098918000.0,Gifts Received,Income
2954.26,1686205639000.0,Transportation,Expense
4762.52,1599120910000.0,Gifts Received,Income
3811.34,1620299650000.0,Bonus,Income
2585.38,1632051413000.0,Salary,Income
3448.6,1707497760000.0,Utilities,Expense
3533.34,1681545455000.0,Gifts Received,Income
1668.04,1587109915000.0,Gifts Received,Income
966.26,1708718044000.0,Freelancing,Income
4305.5,1698037284000.0,Rent,Expense
1622.35,1618664952000.0,Bonus,Income
3658.28,1593948784000.0,Dining Out,Expense
4955.26,1640462160000.0,Gifts Received,Income
3962.3,1595119797000.0,Rent,Expense
3273.25,1583199000000.0,Salary,Income
1242.4,1685035803000.0,Transportation,Expense
3627.45,1618677849000.0,Leisure,Expense
1908.62,1580869863000.0,Dining Out,Expense
3567.21,1599510165000.0,Freelancing,Income
4833.92,1667291115000.0,Travel,Expense
270.43,1691181529000.0,Dining Out,Expense
1038.84,1625445455000.0,Dining Out,Expense
1260.65,1691583018000.0,Salary,Income
8.93,1584688315000.0,Gifts Received,Income
874.81,1706929435000.0,Gifts Received,Income
4557.0,1619337920000.0,Groceries,Expense
3922.47,1627042385000.0,Bonus,Income
4396.55,1629852883000.0,Gifts Received,Income
1759.19,1658279636000.0,Utilities,Expense
3514.75,1661104105000.0,Utilities,Expense
1755.27,1666682094000.0,Gifts Received,Income
4437.54,1632062835000.0,Subscriptions,Expense
3994.99,1684406616000.0,Freelancing,Income
2529.74,1582044393000.0,Groceries,Expense
2099.83,1687063080000.0,Groceries,Expense
2405.14,1664612611000.0,Pet Care,Expense
787.47,1633284521000.0,Dining Out,Expense
519.15,1720862218000.0,Utilities,Expense
3638.93,1655382837000.0,Bonus,Income
2160.3,1674610176000.0,Freelancing,Income
1214.88,1718456322000.0,Groceries,Expense
4108.14,1689954453000.0,Salary,Income
34.3,1670866048000.0,Salary,Income
1801.85,1592422223000.0,Transportation,Expense
3777.08,1717547253000.0,Rent,Expense
1057.53,1583744070000.0,Leisure,Expense
1733.77,1591441819000.0,Rent,Expense
2688.09,1684945788000.0,Subscriptions,Expense
4222.87,1578205979000.0,Salary,Income
165.12,1644429012000.0,Clothing,Expense
141.24,1707888333000.0,Salary,Income
3364.3,1635280813000.0,Bonus,Income
3367.57,1663614259000.0,Salary,Income
3508.89,1689431228000.0,Freelancing,Income
2060.61,1684525170000.0,Utilities,Expense
2840.93,1681584869000.0,Salary,Income
1442.01,1700655547000.0,Bonus,Income
2191.44,1586944613000.0,Bonus,Income
790.17,1581317848000.0,Bonus,Income
2035.23,1596900583000.0,Pet Care,Expense
860.55,1694888998000.0,Clothing,Expense
3317.02,1599215480000.0,Gifts Received,Income
588.49,1707863642000.0,Electronics,Expense
4760.77,1710038926000.0,Gifts Received,Income
1160.12,1582321796000.0,Salary,Income
3989.05,1631011701000.0,Travel,Expense
3099.48,1603986832000.0,Pet Care,Expense
3191.84,1678048996000.0,Electronics,Expense
196.15,1655441083000.0,Salary,Income
3981.8,1606137545000.0,Gifts Received,Income
676.33,1700864103000.0,Clothing,Expense
3632.66,1663112762000.0,Dining Out,Expense
2106.55,1720411912000.0,Pet Care,Expense
4468.16,1651307364000.0,Gifts Received,Income
4102.74,1655429332000.0,Salary,Income
1494.29,1715675397000.0,Dining Out,Expense
3406.18,1679794110000.0,Salary,Income
1636.63,1644109360000.0,Transportation,Expense
3559.18,1715479816000.0,Electronics,Expense
1304.86,1616263222000.0,Groceries,Expense
157.77,1643940998000.0,Freelancing,Income
4762.43,1641248982000.0,Bonus,Income
1297.41,1721327581000.0,Travel,Expense
4115.63,1661650375000.0,Travel,Expense
2257.61,1629811770000.0,Salary,Income
4332.51,1631360892000.0,Pet Care,Expense
824.32,1715502974000.0,Freelancing,Income
3462.35,1659213278000.0,Electronics,Expense
127.48,1694062295000.0,Leisure,Expense
4184.21,1710563343000.0,Gifts Received,Income
3767.69,1664638714000.0,Gifts Received,Income
4256.23,1677127461000.0,Leisure,Expense
2633.25,1599548158000.0,Clothing,Expense
4010.17,1695795091000.0,Salary,Income
962.3,1646869275000.0,Salary,Income
4953.23,1691344596000.0,Transportation,Expense
2482.98,1711481286000.0,Gifts Received,Income
4167.19,1675655510000.0,Gifts Received,Income
459.12,1601905941000.0,Subscriptions,Expense
1564.14,1615160808000.0,Rent,Expense
3038.97,1689686732000.0,Pet Care,Expense
2304.03,1613443090000.0,Clothing,Expense
551.92,1716420228000.0,Bonus,Income
1755.58,1701702459000.0,Dining Out,Expense
1747.93,1639154946000.0,Pet Care,Expense
4052.99,1653279592000.0,Salary,Income
3433.18,1701951316000.0,Bonus,Income
3108.35,1638601322000.0,Clothing,Expense
760.17,1592804392000.0,Bonus,Income
1042.12,1676142249000.0,Leisure,Expense
4932.48,1711244578000.0,Salary,Income
3959.51,1634853181000.0,Subscriptions,Expense
2929.82,1672598090000.0,Pet Care,Expense
3636.27,1692846973000.0,Freelancing,Income
3102.55,1608874755000.0,Gifts Received,Income
4106.07,1603298281000.0,Subscriptions,Expense
3870.2,1717682097000.0,Freelancing,Income
539.9,1625940391000.0,Freelancing,Income
2370.13,1703289134000.0,Gifts Received,Income
4347.15,1723579913000.0,Groceries,Expense
46.82,1628776599000.0,Electronics,Expense
3390.99,1697653474000.0,Utilities,Expense
1273.15,1601933615000.0,Pet Care,Expense
189.9,1648801796000.0,Electronics,Expense
1727.49,1712896207000.0,Freelancing,Income
3926.92,1689323431000.0,Subscriptions,Expense
444.94,1579628501000.0,Pet Care,Expense
2664.7,1639615908000.0,Freelancing,Income
4901.71,1622805953000.0,Leisure,Expense
1273.69,1625372501000.0,Subscriptions,Expense
3898.46,1594904516000.0,Salary,Income
3306.2,1668272427000.0,Leisure,Expense
685.56,1650869978000.0,Freelancing,Income
703.39,1579809941000.0,Bonus,Income
1168.87,1702340476000.0,Gifts Received,Income
1966.04,1602998301000.0,Utilities,Expense
1995.34,1696714677000.0,Rent,Expense
4474.77,1610130626000.0,Utilities,Expense
901.81,1705999325000.0,Bonus,Income
982.83,1606135322000.0,Electronics,Expense
4530.8,1671225912000.0,Leisure,Expense
3608.37,1586340400000.0,Travel,Expense
4554.98,1617981568000.0,Bonus,Income
411.02,1584258315000.0,Freelancing,Income
4315.29,1662321041000.0,Travel,Expense
4496.07,1649189609000.0,Gifts Received,Income
3574.81,1606902899000.0,Utilities,Expense
2077.43,1644437024000.0,Gifts Received,Income
3161.92,1687392668000.0,Utilities,Expense
2273.06,1664816802000.0,Travel,Expense
3949.35,1659831531000.0,Transportation,Expense
782.65,1691516644000.0,Salary,Income
3127.47,1708129305000.0,Gifts Received,Income
1123.42,1643007248000.0,Travel,Expense
4151.41,1690970741000.0,Groceries,Expense
2772.51,1699112607000.0,Travel,Expense
4389.85,1690411049000.0,Leisure,Expense
48.43,1584282332000.0,Gifts Received,Income
4537.23,1671731699000.0,Utilities,Expense
4936.36,1681663004000.0,Travel,Expense
791.51,1627651472000.0,Gifts Received,Income
2453.34,1659546895000.0,Leisure,Expense
3872.69,1682558282000.0,Subscriptions,Expense
823.14,1590464806000.0,Rent,Expense
4259.64,1676081594000.0,Transportation,Expense
3342.69,1620224820000.0,Clothing,Expense
1510.55,1583747235000.0,Rent,Expense
4929.47,1619883975000.0,Utilities,Expense
2122.5,1673972233000.0,Travel,Expense
2348.17,1675665385000.0,Pet Care,Expense
4652.66,1644048307000.0,Bonus,Income
3489.73,1604216013000.0,Bonus,Income
731.41,1661697238000.0,Salary,Income
688.83,1696227778000.0,Clothing,Expense
4370.25,1660077930000.0,Pet Care,Expense
4827.39,1700224485000.0,Dining Out,Expense
4477.54,1677022167000.0,Bonus,Income
2796.16,1639737967000.0,Rent,Expense
3267.82,1626856582000.0,Salary,Income
832.76,1670967424000.0,Bonus,Income
3782.54,1616052634000.0,Freelancing,Income
495.69,1610703812000.0,Salary,Income
1035.8,1670477024000.0,Salary,Income
886.1,1683914115000.0,Leisure,Expense
711.36,1609439418000.0,Clothing,Expense
2312.39,1604884212000.0,Groceries,Expense
4193.16,1651967195000.0,Clothing,Expense
3953.94,1686559708000.0,Utilities,Expense
4122.5,1609675047000.0,Bonus,Income
156.22,1602904100000.0,Travel,Expense
345.72,1640658738000.0,Gifts Received,Income
911.66,1610578374000.0,Bonus,Income
519.03,1670230778000.0,Transportation,Expense
754.31,1610480429000.0,Salary,Income
2267.28,1624390440000.0,Travel,Expense
3713.57,1674297925000.0,Pet Care,Expense
1764.16,1608684241000.0,Freelancing,Income
3008.95,1642255503000.0,Gifts Received,Income
4517.74,1583794452000.0,Salary,Income
3535.54,1639143788000.0,Transportation,Expense
368.86,1617138071000.0,Bonus,Income
3183.03,1704243610000.0,Salary,Income
4888.37,1588464813000.0,Dining Out,Expense
2950.58,1714712250000.0,Leisure,Expense
692.9,1612051497000.0,Salary,Income
1459.82,1671761496000.0,Bonus,Income
512.23,1604749411000.0,Clothing,Expense
1026.78,1628503089000.0,Travel,Expense
4521.25,1663263824000.0,Leisure,Expense
4529.35,1639660415000.0,Travel,Expense
4164.36,1650584682000.0,Bonus,Income
328.25,1579698700000.0,Groceries,Expense
225.56,1634238500000.0,Dining Out,Expense
4216.97,1591534431000.0,Salary,Income
1493.59,1688291873000.0,Freelancing,Income
664.97,1699387827000.0,Clothing,Expense
2805.37,1644983462000.0,Freelancing,Income
4928.14,1674552380000.0,Salary,Income
1348.8,1579951792000.0,Salary,Income
226.77,1638385246000.0,Salary,Income
636.84,1661392755000.0,Clothing,Expense
278.4,1590864414000.0,Freelancing,Income
1171.78,1667841572000.0,Transportation,Expense
2227.14,1630401490000.0,Salary,Income
2848.16,1588182623000.0,Bonus,Income
2365.34,1657498830000.0,Rent,Expense
265.99,1703112053000.0,Freelancing,Income
3041.14,1599125984000.0,Transportation,Expense
1268.75,1588018863000.0,Leisure,Expense
4766.43,1706580698000.0,Salary,Income
1881.01,1587228116000.0,Groceries,Expense
3387.83,1664629018000.0,Utilities,Expense
3019.4,1663236759000.0,Gifts Received,Income
1650.64,1583126978000.0,Electronics,Expense
2330.93,1715907757000.0,Salary,Income
1029.82,1605454017000.0,Gifts Received,Income
3370.03,1641918864000.0,Utilities,Expense
2100.05,1642957744000.0,Bonus,Income
99.91,1625964380000.0,Utilities,Expense
2259.71,1650397645000.0,Gifts Received,Income
2034.8,1590561221000.0,Bonus,Income
3041.67,1667985948000.0,Clothing,Expense
1456.42,1633927584000.0,Travel,Expense
2246.75,1584595240000.0,Rent,Expense
857.55,1659399388000.0,Clothing,Expense
1553.17,1582448281000.0,Dining Out,Expense
1166.65,1609254504000.0,Salary,Income
3753.33,1583348575000.0,Salary,Income
4875.63,1673642919000.0,Bonus,Income
2698.35,1693261378000.0,Gifts Received,Income
3459.95,1611655891000.0,Bonus,Income
3383.37,1670623627000.0,Freelancing,Income
3118.53,1605625251000.0,Subscriptions,Expense
3272.36,1683550240000.0,Gifts Received,Income
2820.05,1678462275000.0,Travel,Expense
3926.62,1584282615000.0,Clothing,Expense
1534.15,1598119682000.0,Bonus,Income
3906.03,1593161737000.0,Gifts Received,Income
22.91,1623741427000.0,Salary,Income
3729.33,1634369633000.0,Transportation,Expense
2602.57,1678525373000.0,Gifts Received,Income
4963.65,1695788812000.0,Bonus,Income
3850.46,1714575286000.0,Salary,Income
4987.6,1604783798000.0,Freelancing,Income
2136.28,1706484767000.0,Dining Out,Expense
2026.46,1580888750000.0,Freelancing,Income
2054.14,1718075867000.0,Dining Out,Expense
4120.0,1696518489000.0,Subscriptions,Expense
3459.41,1608196923000.0,Gifts Received,Income
3629.23,1687412894000.0,Utilities,Expense
3041.32,1684190617000.0,Rent,Expense
2718.48,1601910562000.0,Gifts Received,Income
2206.39,1621425727000.0,Subscriptions,Expense
3838.68,1682291183000.0,Freelancing,Income
369.17,1608056347000.0,Salary,Income
2769.3,1655974378000.0,Utilities,Expense
1898.32,1665623499000.0,Gifts Received,Income
1208.04,1644932309000.0,Salary,Income
4905.84,1709809408000.0,Bonus,Income
4649.93,1653251849000.0,Travel,Expense
2799.91,1596556467000.0,Gifts Received,Income
3606.78,1675411028000.0,Rent,Expense
2210.75,1638025766000.0,Salary,Income
2655.56,1665771553000.0,Clothing,Expense
2592.9,1689344358000.0,Clothing,Expense
4146.36,1676660180000.0,Subscriptions,Expense
4022.22,1619073288000.0,Dining Out,Expense
2737.17,1644889729000.0,Salary,Income
1159.04,1639438992000.0,Freelancing,Income
2885.49,1651147832000.0,Freelancing,Income
3952.48,1706876069000.0,Bonus,Income
2200.98,1598005729000.0,Clothing,Expense
3604.68,1682151987000.0,Salary,Income
3518.32,1703181914000.0,Utilities,Expense
4900.86,1665454938000.0,Gifts Received,Income
356.08,1607728492000.0,Salary,Income
169.44,1612599246000.0,Freelancing,Income
891.28,1591304476000.0,Bonus,Income
706.6,1700582401000.0,Bonus,Income
949.97,1604940967000.0,Rent,Expense
4789.88,1647663073000.0,Clothing,Expense
2171.63,1660983146000.0,Freelancing,Income
412.98,1687626613000.0,Transportation,Expense
240.97,1636605360000.0,Leisure,Expense
695.03,1635992496000.0,Electronics,Expense
1312.65,1668264858000.0,Electronics,Expense
334.04,1637371011000.0,Salary,Income
4520.95,1715907718000.0,Rent,Expense
1297.17,1670749766000.0,Leisure,Expense
2689.64,1713587499000.0,Transportation,Expense
2843.46,1694541758000.0,Groceries,Expense
3551.31,1624574245000.0,Bonus,Income
386.83,1580600844000.0,Subscriptions,Expense
4557.9,1671717139000.0,Pet Care,Expense
1732.5,1640989886000.0,Utilities,Expense
4068.25,1666512177000.0,Freelancing,Income
3553.4,1629198090000.0,Gifts Received,Income
1549.66,1718817179000.0,Freelancing,Income
4558.26,1659998707000.0,Leisure,Expense
4037.58,1721075828000.0,Dining Out,Expense
2400.27,1716688410000.0,Pet Care,Expense
2518.76,1674707198000.0,Dining Out,Expense
3675.17,1642744549000.0,Salary,Income
1221.43,1580310603000.0,Gifts Received,Income
4837.82,1584005993000.0,Salary,Income
1766.08,1591066321000.0,Salary,Income
898.26,1659273352000.0,Bonus,Income
3533.6,1591569930000.0,Gifts Received,Income
1904.56,1694454881000.0,Bonus,Income
3783.32,1716238444000.0,Leisure,Expense
1632.23,1643950599000.0,Groceries,Expense
4852.16,1658739529000.0,Travel,Expense
3054.91,1597483671000.0,Salary,Income
1670.98,1669865749000.0,Salary,Income
3445.74,1674290162000.0,Travel,Expense
608.59,1682616217000.0,Rent,Expense
4962.2,1621649968000.0,Leisure,Expense
3500.9,1613122273000.0,Salary,Income
1765.78,1584334698000.0,Subscriptions,Expense
207.5,1634451573000.0,Electronics,Expense
2565.61,1641943738000.0,Salary,Income
417.91,1715157356000.0,Clothing,Expense
587.94,1720105421000.0,Freelancing,Income
3732.59,1711028402000.0,Gifts Received,Income
232.87,1638387591000.0,Transportation,Expense
3890.6,1675420154000.0,Rent,Expense
4104.92,1682182194000.0,Utilities,Expense
511.47,1660622429000.0,Bonus,Income
2134.11,1677897239000.0,Gifts Received,Income
4326.16,1690576299000.0,Travel,Expense
2448.46,1635184256000.0,Leisure,Expense
541.25,1679552300000.0,Bonus,Income
4268.24,1630526557000.0,Bonus,Income
1204.67,1707154697000.0,Salary,Income
2865.22,1708446140000.0,Salary,Income
3681.16,1663438716000.0,Pet Care,Expense
3382.7,1710631776000.0,Travel,Expense
4961.64,1711230205000.0,Groceries,Expense
1649.74,1709041319000.0,Groceries,Expense
1786.32,1637755853000.0,Salary,Income
3459.93,1594616895000.0,Transportation,Expense
4514.48,1585566495000.0,Bonus,Income
588.11,1591384304000.0,Bonus,Income
3721.93,1709672584000.0,Dining Out,Expense
3461.66,1699580246000.0,Salary,Income
377.79,1613816881000.0,Bonus,Income
3618.37,1674450999000.0,Salary,Income
2017.41,1636788093000.0,Subscriptions,Expense
2818.99,1585810263000.0,Salary,Income
4899.88,1615837982000.0,Transportation,Expense
523.98,1685351484000.0,Bonus,Income
474.68,1609777064000.0,Gifts Received,Income
4331.97,1602437266000.0,Leisure,Expense
3591.51,1674859929000.0,Bonus,Income
718.29,1669047454000.0,Gifts Received,Income
327.74,1616278205000.0,Leisure,Expense
443.18,1691471478000.0,Utilities,Expense
1878.61,1639063766000.0,Bonus,Income
768.3,1627933125000.0,Salary,Income
3728.89,1631855178000.0,Gifts Received,Income
4485.16,1601496436000.0,Salary,Income
1788.59,1618145098000.0,Clothing,Expense
3821.86,1651942481000.0,Leisure,Expense
990.18,1629256292000.0,Bonus,Income
521.95,1690259377000.0,Rent,Expense
3374.34,1653764296000.0,Clothing,Expense
4065.03,1619917189000.0,Electronics,Expense
4211.53,1583794782000.0,Gifts Received,Income
4369.75,1710773225000.0,Salary,Income
1154.41,1625980295000.0,Dining Out,Expense
554.87,1608551928000.0,Gifts Received,Income
3727.12,1685540722000.0,Travel,Expense
407.04,1678904001000.0,Transportation,Expense
2953.05,1656282572000.0,Freelancing,Income
2309.02,1667002624000.0,Utilities,Expense
91.42,1656229785000.0,Freelancing,Income
322.2,1717809715000.0,Freelancing,Income
4880.66,1679596153000.0,Freelancing,Income
1673.27,1587453782000.0,Subscriptions,Expense
3871.01,1668378865000.0,Freelancing,Income
1838.15,1682878698000.0,Bonus,Income
1143.65,1693933769000.0,Gifts Received,Income
853.91,1611586327000.0,Electronics,Expense
2504.67,1674183721000.0,Gifts Received,Income
824.4,1645104342000.0,Transportation,Expense
78.03,1623406778000.0,Transportation,Expense
2771.69,1601807828000.0,Dining Out,Expense
4763.11,1719801300000.0,Rent,Expense
558.56,1663716773000.0,Gifts Received,Income
1690.99,1720635562000.0,Rent,Expense
4241.78,1700621688000.0,Utilities,Expense
84.11,1599944234000.0,Rent,Expense
557.01,1585357162000.0,Dining Out,Expense
4379.43,1597511175000.0,Transportation,Expense
974.85,1640980045000.0,Electronics,Expense
1434.68,1713424686000.0,Freelancing,Income
115.54,1623500655000.0,Freelancing,Income
3207.94,1722659131000.0,Travel,Expense
2038.33,1637642306000.0,Bonus,Income
2194.56,1696920447000.0,Dining Out,Expense
1091.25,1659746696000.0,Bonus,Income
4689.87,1668557723000.0,Freelancing,Income
2023.29,1691133719000.0,Electronics,Expense
402.23,1677290068000.0,Freelancing,Income
3448.25,1606085303000.0,Travel,Expense
1977.19,1676006238000.0,Transportation,Expense
4295.43,1668121126000.0,Pet Care,Expense
4563.2,1595631737000.0,Transportation,Expense
924.17,1721091604000.0,Electronics,Expense
4563.84,1707812828000.0,Gifts Received,Income
4232.62,1649096416000.0,Salary,Income
4705.5,1634749699000.0,Bonus,Income
3544.03,1607984532000.0,Leisure,Expense
1474.02,1715084614000.0,Salary,Income
3677.86,1606092968000.0,Electronics,Expense
4638.22,1722312953000.0,Travel,Expense
3812.78,1705351387000.0,Gifts Received,Income
3717.06,1628329598000.0,Transportation,Expense
4922.81,1689241339000.0,Clothing,Expense
4735.68,1648955675000.0,Freelancing,Income
895.97,1698199013000.0,Dining Out,Expense
3259.04,1698671276000.0,Salary,Income
4067.79,1603617026000.0,Freelancing,Income
2815.07,1692173843000.0,Salary,Income
3161.65,1663255770000.0,Salary,Income
4255.39,1682038047000.0,Transportation,Expense
3987.95,1721084990000.0,Clothing,Expense
3291.19,1681146674000.0,Freelancing,Income
2129.31,1600676788000.0,Salary,Income
828.95,1689627327000.0,Gifts Received,Income
569.88,1581961739000.0,Rent,Expense
4364.12,1684983467000.0,Clothing,Expense
3386.69,1651628211000.0,Pet Care,Expense
3025.24,1661581412000.0,Leisure,Expense
4394.53,1632218174000.0,Salary,Income
3144.69,1623117497000.0,Bonus,Income
455.16,1716965165000.0,Clothing,Expense
3942.26,1620690647000.0,Freelancing,Income
4472.24,1686627208000.0,Dining Out,Expense
3999.98,1628337051000.0,Utilities,Expense
2708.88,1710066811000.0,Travel,Expense
4354.93,1660101400000.0,Dining Out,Expense
3057.68,1618610802000.0,Freelancing,Income
3741.52,1672878613000.0,Salary,Income
4326.78,1687849724000.0,Gifts Received,Income
3802.56,1677311371000.0,Bonus,Income
2842.51,1599590658000.0,Salary,Income
1065.59,1679327085000.0,Groceries,Expense
3626.41,1603140622000.0,Freelancing,Income
1583.31,1618425829000.0,Pet Care,Expense
1506.97,1590390521000.0,Pet Care,Expense
3662.5,1605145619000.0,Bonus,Income
67.96,1634929164000.0,Freelancing,Income
685.93,1655337764000.0,Bonus,Income
2447.02,1696406319000.0,Electronics,Expense
2574.15,1587997696000.0,Bonus,Income
431.18,1708139557000.0,Dining Out,Expense
3554.88,1601031420000.0,Bonus,Income
1894.49,1680135259000.0,Salary,Income
4671.23,1684376101000.0,Utilities,Expense
1081.95,1703598740000.0,Gifts Received,Income
4760.93,1581154636000.0,Rent,Expense
1975.9,1709104181000.0,Electronics,Expense
1648.82,1672921200000.0,Pet Care,Expense
660.69,1581134654000.0,Bonus,Income
2251.69,1677196792000.0,Leisure,Expense
772.99,1722520777000.0,Utilities,Expense
3821.1,1663773827000.0,Dining Out,Expense
2595.69,1707270366000.0,Freelancing,Income
4485.78,1653391520000.0,Dining Out,Expense
3343.11,1706344730000.0,Freelancing,Income
679.17,1625485421000.0,Groceries,Expense
2224.84,1655020844000.0,Pet Care,Expense
2263.77,1595800191000.0,Freelancing,Income
4487.59,1644821965000.0,Utilities,Expense
4669.67,1640914096000.0,Pet Care,Expense
888.28,1585517951000.0,Gifts Received,Income
3532.91,1592503816000.0,Rent,Expense
3011.35,1612679863000.0,Rent,Expense
811.77,1581751645000.0,Pet Care,Expense
2254.15,1718076107000.0,Gifts Received,Income
577.25,1637220289000.0,Salary,Income
3611.34,1681235017000.0,Freelancing,Income
3975.41,1644564979000.0,Pet Care,Expense
4927.87,1604191389000.0,Travel,Expense
234.95,1584573790000.0,Rent,Expense
4180.82,1697574354000.0,Freelancing,Income
3558.8,1633274460000.0,Subscriptions,Expense
3355.12,1681972461000.0,Leisure,Expense
2595.94,1582261050000.0,Bonus,Income
1767.85,1643644677000.0,Leisure,Expense
4539.73,1699018770000.0,Salary,Income
2672.3,1656052407000.0,Salary,Income
