amount,date,category_name,type
1779.94,1657010952000.0,Bonus,Income
2114.38,1640643097000.0,Utilities,Expense
978.07,1723191540000.0,Transportation,Expense
3931.57,1650808276000.0,Dining Out,Expense
3440.93,1590949755000.0,Electronics,Expense
2932.26,1638689626000.0,Subscriptions,Expense
1072.95,1702943117000.0,Salary,Income
2920.63,1611579217000.0,Freelancing,Income
2585.53,1679476306000.0,Transportation,Expense
1523.04,1705817855000.0,Salary,Income
1357.26,1668111591000.0,Dining Out,Expense
4046.96,1653355265000.0,Bonus,Income
2331.28,1670633383000.0,Travel,Expense
4208.99,1695946722000.0,Utilities,Expense
1197.61,1690083584000.0,Pet Care,Expense
2622.47,1593245769000.0,Groceries,Expense
3549.65,1656826400000.0,Electronics,Expense
1624.86,1601727308000.0,Gifts Received,Income
589.94,1647092791000.0,Salary,Income
2558.95,1612606911000.0,Salary,Income
4239.12,1673341896000.0,Subscriptions,Expense
3361.5,1594424887000.0,Salary,Income
2021.01,1672496298000.0,Dining Out,Expense
369.93,1683145013000.0,Travel,Expense
772.64,1630613313000.0,Salary,Income
1886.13,1687538881000.0,Pet Care,Expense
4524.59,1592925504000.0,Freelancing,Income
655.08,1636374044000.0,Bonus,Income
3833.15,1714588380000.0,Gifts Received,Income
3218.9,1666440825000.0,Freelancing,Income
3147.47,1664303818000.0,Pet Care,Expense
4983.14,1620907356000.0,Salary,Income
4666.91,1713954516000.0,Rent,Expense
430.43,1718184760000.0,Utilities,Expense
1013.77,1627773903000.0,Transportation,Expense
71.19,1628790095000.0,Groceries,Expense
1606.07,1608944750000.0,Groceries,Expense
3346.25,1634237798000.0,Salary,Income
3075.72,1617714370000.0,Transportation,Expense
359.61,1692589410000.0,Dining Out,Expense
4923.3,1708347968000.0,Travel,Expense
166.84,1715203014000.0,Salary,Income
764.16,1635868866000.0,Rent,Expense
4300.22,1660693263000.0,Bonus,Income
4324.16,1632237793000.0,Leisure,Expense
2362.41,1674187013000.0,Groceries,Expense
389.12,1721655950000.0,Bonus,Income
4057.04,1675752472000.0,Freelancing,Income
1134.69,1606846964000.0,Freelancing,Income
672.81,1702187303000.0,Freelancing,Income
2417.14,1702964580000.0,Leisure,Expense
2306.41,1687702057000.0,Salary,Income
2170.43,1644203148000.0,Gifts Received,Income
3263.63,1715338293000.0,Salary,Income
2922.2,1675003000000.0,Bonus,Income
4633.46,1715222258000.0,Transportation,Expense
4154.19,1683008506000.0,Freelancing,Income
808.41,1617569631000.0,Rent,Expense
3124.33,1615889996000.0,Clothing,Expense
2983.6,1667522291000.0,Rent,Expense
3462.01,1650248194000.0,Electronics,Expense
1866.7,1638659497000.0,Freelancing,Income
36.85,1708763065000.0,Freelancing,Income
3675.92,1687082539000.0,Dining Out,Expense
1467.19,1630486313000.0,Freelancing,Income
1037.85,1690826704000.0,Freelancing,Income
4633.26,1686615610000.0,Groceries,Expense
4129.86,1625248395000.0,Utilities,Expense
3213.84,1712746169000.0,Dining Out,Expense
3312.01,1711336205000.0,Electronics,Expense
1495.14,1603862555000.0,Freelancing,Income
3669.95,1598456313000.0,Bonus,Income
4862.29,1701708723000.0,Freelancing,Income
171.13,1608941663000.0,Transportation,Expense
303.56,1695198537000.0,Salary,Income
1306.49,1677403370000.0,Bonus,Income
4962.37,1634790279000.0,Gifts Received,Income
4946.77,1669773954000.0,Transportation,Expense
332.85,1667182332000.0,Gifts Received,Income
1636.16,1671009812000.0,Freelancing,Income
1416.51,1630251138000.0,Freelancing,Income
1210.53,1650134860000.0,Rent,Expense
3044.42,1676970556000.0,Bonus,Income
4446.47,1590626010000.0,Freelancing,Income
2891.07,1691915916000.0,Bonus,Income
2400.21,1717788197000.0,Leisure,Expense
3495.55,1668268813000.0,Travel,Expense
1091.92,1712736187000.0,Leisure,Expense
1203.07,1612321798000.0,Bonus,Income
1626.03,1648611377000.0,Electronics,Expense
2212.38,1722283400000.0,Travel,Expense
3674.37,1688698550000.0,Freelancing,Income
2232.89,1641045775000.0,Transportation,Expense
4994.26,1594245102000.0,Dining Out,Expense
4436.25,1701778146000.0,Bonus,Income
2956.32,1618224423000.0,Subscriptions,Expense
2605.07,1717556377000.0,Clothing,Expense
3279.88,1667366825000.0,Utilities,Expense
1169.91,1665147456000.0,Bonus,Income
1091.22,1652113185000.0,Gifts Received,Income
1138.93,1610425107000.0,Transportation,Expense
1915.98,1697736327000.0,Bonus,Income
1467.34,1632694822000.0,Freelancing,Income
3237.43,1658149891000.0,Utilities,Expense
1879.77,1636715157000.0,Salary,Income
2073.04,1600690606000.0,Salary,Income
49.8,1661647287000.0,Freelancing,Income
3138.5,1609703604000.0,Pet Care,Expense
2948.88,1648514586000.0,Rent,Expense
2501.89,1620484528000.0,Freelancing,Income
1388.68,1596953266000.0,Electronics,Expense
771.52,1673459701000.0,Dining Out,Expense
4942.3,1645598843000.0,Pet Care,Expense
4702.75,1661054054000.0,Gifts Received,Income
497.51,1586738530000.0,Freelancing,Income
2951.89,1685577771000.0,Subscriptions,Expense
3684.57,1702018197000.0,Electronics,Expense
338.11,1682355551000.0,Leisure,Expense
3904.62,1617301851000.0,Groceries,Expense
1052.92,1661392263000.0,Electronics,Expense
4074.55,1616117141000.0,Salary,Income
372.65,1674669243000.0,Freelancing,Income
3771.04,1710611293000.0,Freelancing,Income
2193.57,1648086773000.0,Rent,Expense
3200.3,1586689995000.0,Gifts Received,Income
4136.83,1660843551000.0,Transportation,Expense
1249.08,1583900790000.0,Electronics,Expense
3062.1,1677172901000.0,Transportation,Expense
2435.4,1620483389000.0,Gifts Received,Income
4001.41,1707997326000.0,Dining Out,Expense
1779.31,1702724288000.0,Transportation,Expense
1265.91,1583133960000.0,Dining Out,Expense
1929.36,1631804824000.0,Bonus,Income
4858.71,1676669485000.0,Utilities,Expense
3447.58,1645344987000.0,Salary,Income
2887.77,1701822717000.0,Gifts Received,Income
1882.12,1693530445000.0,Dining Out,Expense
2726.65,1679935222000.0,Dining Out,Expense
4647.7,1639970096000.0,Gifts Received,Income
2224.48,1591252859000.0,Leisure,Expense
3672.03,1699378237000.0,Electronics,Expense
2469.53,1696364255000.0,Bonus,Income
1848.45,1708967995000.0,Salary,Income
1379.44,1663859116000.0,Salary,Income
3435.12,1598480784000.0,Rent,Expense
2783.87,1577961015000.0,Clothing,Expense
2393.64,1585395672000.0,Travel,Expense
1150.81,1683927145000.0,Groceries,Expense
4827.43,1672765223000.0,Transportation,Expense
311.26,1604266320000.0,Salary,Income
3137.31,1653785801000.0,Pet Care,Expense
290.85,1584041431000.0,Electronics,Expense
4045.45,1708743552000.0,Rent,Expense
4051.23,1623354925000.0,Bonus,Income
3593.56,1639164810000.0,Gifts Received,Income
3090.69,1653126714000.0,Bonus,Income
484.26,1687392206000.0,Travel,Expense
2983.09,1605363524000.0,Salary,Income
3203.87,1675158617000.0,Clothing,Expense
4591.05,1589041804000.0,Bonus,Income
4991.41,1650833171000.0,Leisure,Expense
1331.56,1609604399000.0,Clothing,Expense
4882.77,1594622321000.0,Salary,Income
289.13,1711792693000.0,Salary,Income
508.59,1591220579000.0,Salary,Income
3808.08,1715640980000.0,Rent,Expense
3881.22,1618887737000.0,Subscriptions,Expense
2632.59,1618513318000.0,Leisure,Expense
180.9,1615191808000.0,Salary,Income
1111.15,1591965980000.0,Travel,Expense
1100.61,1616367365000.0,Gifts Received,Income
643.93,1663117711000.0,Freelancing,Income
89.97,1601466466000.0,Subscriptions,Expense
2578.22,1634367906000.0,Electronics,Expense
4201.67,1585451388000.0,Bonus,Income
431.91,1579010593000.0,Bonus,Income
1593.55,1625973500000.0,Rent,Expense
528.9,1673371992000.0,Groceries,Expense
4827.29,1589849017000.0,Salary,Income
264.41,1595019802000.0,Freelancing,Income
37.03,1602976940000.0,Salary,Income
4225.81,1659397415000.0,Freelancing,Income
1963.53,1696268330000.0,Utilities,Expense
3499.38,1646748160000.0,Dining Out,Expense
2810.71,1697492829000.0,Travel,Expense
1129.94,1625207928000.0,Leisure,Expense
2248.08,1592547239000.0,Groceries,Expense
1906.12,1671100748000.0,Pet Care,Expense
4017.54,1677196583000.0,Dining Out,Expense
1781.83,1664269821000.0,Dining Out,Expense
3329.02,1611806833000.0,Freelancing,Income
3820.74,1642432530000.0,Pet Care,Expense
722.13,1707110911000.0,Freelancing,Income
292.22,1713129550000.0,Freelancing,Income
4320.01,1628242464000.0,Bonus,Income
3050.94,1585330025000.0,Electronics,Expense
4129.45,1645604526000.0,Utilities,Expense
1266.97,1710587678000.0,Utilities,Expense
4984.86,1670428787000.0,Salary,Income
1370.53,1706709748000.0,Utilities,Expense
4880.69,1656473610000.0,Transportation,Expense
1902.71,1661936221000.0,Salary,Income
770.65,1678968110000.0,Salary,Income
1406.59,1653853689000.0,Salary,Income
216.63,1653948885000.0,Rent,Expense
4725.08,1614452120000.0,Gifts Received,Income
4664.79,1680422700000.0,Bonus,Income
694.36,1640084410000.0,Dining Out,Expense
28.02,1630333872000.0,Transportation,Expense
1419.68,1634402454000.0,Transportation,Expense
1920.61,1643773000000.0,Salary,Income
446.83,1660387513000.0,Transportation,Expense
4572.21,1689066952000.0,Subscriptions,Expense
466.0,1669816120000.0,Bonus,Income
2351.02,1595606311000.0,Bonus,Income
974.01,1589119025000.0,Transportation,Expense
1404.55,1633446725000.0,Bonus,Income
4628.08,1655936117000.0,Bonus,Income
3125.89,1631474729000.0,Gifts Received,Income
1826.19,1592078474000.0,Rent,Expense
4716.87,1614848047000.0,Clothing,Expense
4240.66,1656911162000.0,Bonus,Income
1558.57,1601776476000.0,Bonus,Income
3792.94,1633789537000.0,Salary,Income
748.65,1588877331000.0,Pet Care,Expense
850.79,1609380430000.0,Dining Out,Expense
3125.83,1691177127000.0,Travel,Expense
3555.38,1590996007000.0,Salary,Income
1146.92,1686707297000.0,Clothing,Expense
4411.64,1646201354000.0,Groceries,Expense
1138.74,1648417241000.0,Dining Out,Expense
1719.28,1588844501000.0,Gifts Received,Income
712.9,1631881718000.0,Leisure,Expense
4726.92,1676121846000.0,Gifts Received,Income
51.25,1643089757000.0,Bonus,Income
3374.88,1655856100000.0,Clothing,Expense
4686.19,1609715894000.0,Gifts Received,Income
1949.76,1708115114000.0,Freelancing,Income
2598.77,1707767859000.0,Salary,Income
2934.65,1630031082000.0,Gifts Received,Income
974.05,1632564551000.0,Freelancing,Income
642.66,1654258225000.0,Bonus,Income
4866.0,1640576218000.0,Freelancing,Income
3019.8,1589234195000.0,Freelancing,Income
73.33,1699675455000.0,Rent,Expense
4878.15,1607641354000.0,Freelancing,Income
2712.81,1618597740000.0,Freelancing,Income
2115.66,1604646091000.0,Freelancing,Income
2429.01,1720457666000.0,Electronics,Expense
861.24,1620676178000.0,Salary,Income
4673.27,1602535214000.0,Leisure,Expense
4427.53,1680618721000.0,Gifts Received,Income
350.08,1582365904000.0,Travel,Expense
718.52,1694289457000.0,Leisure,Expense
4889.34,1628392986000.0,Rent,Expense
1746.78,1622114884000.0,Salary,Income
4732.64,1636823251000.0,Freelancing,Income
2752.24,1595826053000.0,Bonus,Income
4136.62,1719589785000.0,Bonus,Income
1818.69,1678824643000.0,Freelancing,Income
1323.96,1701667588000.0,Gifts Received,Income
2984.16,1717695350000.0,Bonus,Income
2276.85,1608301884000.0,Freelancing,Income
1459.07,1600638431000.0,Salary,Income
4916.96,1585157885000.0,Bonus,Income
4987.35,1594139580000.0,Utilities,Expense
3664.46,1619239757000.0,Leisure,Expense
2485.61,1641063468000.0,Bonus,Income
2132.58,1723235853000.0,Bonus,Income
940.38,1642528624000.0,Gifts Received,Income
4325.27,1684970292000.0,Dining Out,Expense
4431.66,1706593949000.0,Pet Care,Expense
64.04,1579519745000.0,Electronics,Expense
5.23,1615534419000.0,Bonus,Income
1522.0,1673367121000.0,Freelancing,Income
129.06,1698560653000.0,Leisure,Expense
1169.51,1662783365000.0,Travel,Expense
2790.24,1642199838000.0,Pet Care,Expense
3663.56,1673858235000.0,Groceries,Expense
3947.36,1691404209000.0,Pet Care,Expense
419.88,1660943225000.0,Rent,Expense
1534.19,1650426705000.0,Bonus,Income
2230.86,1594969065000.0,Salary,Income
872.07,1596491688000.0,Freelancing,Income
237.78,1628635914000.0,Rent,Expense
1685.09,1671434770000.0,Clothing,Expense
4974.18,1656211234000.0,Bonus,Income
2111.93,1698997078000.0,Rent,Expense
1324.65,1627444550000.0,Salary,Income
4854.1,1718324365000.0,Salary,Income
4207.94,1682708817000.0,Freelancing,Income
1187.03,1644680824000.0,Gifts Received,Income
330.7,1683099542000.0,Leisure,Expense
1528.56,1621464980000.0,Clothing,Expense
86.61,1660018711000.0,Bonus,Income
1220.22,1582309107000.0,Freelancing,Income
795.66,1619926603000.0,Salary,Income
404.86,1639990816000.0,Freelancing,Income
3979.45,1712641245000.0,Freelancing,Income
2491.61,1648281664000.0,Gifts Received,Income
496.07,1616462242000.0,Clothing,Expense
1196.69,1593289849000.0,Freelancing,Income
367.95,1638363141000.0,Electronics,Expense
1968.01,1596709152000.0,Salary,Income
203.98,1705312588000.0,Bonus,Income
2425.28,1670448109000.0,Groceries,Expense
3079.29,1598047230000.0,Utilities,Expense
453.35,1647991536000.0,Freelancing,Income
1969.84,1663941063000.0,Freelancing,Income
2073.44,1580526456000.0,Salary,Income
833.41,1589749514000.0,Salary,Income
3932.39,1584163648000.0,Travel,Expense
4426.41,1629170697000.0,Dining Out,Expense
4656.33,1675873952000.0,Electronics,Expense
3804.25,1706486497000.0,Groceries,Expense
3949.46,1614998942000.0,Freelancing,Income
2201.96,1717739752000.0,Clothing,Expense
3145.45,1678851135000.0,Clothing,Expense
4332.65,1642671909000.0,Freelancing,Income
1113.74,1669102468000.0,Freelancing,Income
4820.53,1641068357000.0,Electronics,Expense
1925.47,1601893313000.0,Bonus,Income
2633.49,1584429198000.0,Salary,Income
4848.9,1680629400000.0,Rent,Expense
989.92,1706908591000.0,Freelancing,Income
3984.5,1638632130000.0,Dining Out,Expense
1834.55,1636940617000.0,Salary,Income
2155.55,1635028873000.0,Travel,Expense
73.05,1717338915000.0,Pet Care,Expense
4260.38,1627308936000.0,Utilities,Expense
4170.17,1697191513000.0,Freelancing,Income
1665.73,1680912108000.0,Leisure,Expense
896.74,1663721970000.0,Leisure,Expense
4218.21,1635926286000.0,Gifts Received,Income
848.23,1657152484000.0,Travel,Expense
2436.44,1722852913000.0,Groceries,Expense
1112.06,1591917176000.0,Bonus,Income
2493.64,1625616071000.0,Bonus,Income
128.16,1658349908000.0,Groceries,Expense
4913.86,1682309236000.0,Utilities,Expense
164.73,1682847894000.0,Gifts Received,Income
1821.93,1717724225000.0,Salary,Income
2180.62,1623808071000.0,Transportation,Expense
824.87,1641045323000.0,Salary,Income
4371.9,1675062312000.0,Pet Care,Expense
2702.07,1670471062000.0,Salary,Income
590.46,1666739033000.0,Utilities,Expense
1741.28,1626800890000.0,Pet Care,Expense
356.0,1585143280000.0,Gifts Received,Income
1806.97,1597543446000.0,Utilities,Expense
1838.54,1578270381000.0,Gifts Received,Income
2672.99,1607875634000.0,Gifts Received,Income
1510.91,1675585823000.0,Salary,Income
1967.91,1661075591000.0,Bonus,Income
700.68,1659098503000.0,Freelancing,Income
3294.84,1660558112000.0,Leisure,Expense
509.05,1661059797000.0,Salary,Income
665.28,1709715736000.0,Salary,Income
4547.0,1615741044000.0,Electronics,Expense
2296.14,1578887344000.0,Gifts Received,Income
2689.35,1697711990000.0,Freelancing,Income
2308.78,1650585983000.0,Groceries,Expense
2273.38,1593118681000.0,Rent,Expense
161.78,1676201715000.0,Salary,Income
1853.81,1605981757000.0,Utilities,Expense
1803.78,1702991491000.0,Gifts Received,Income
1883.6,1581573954000.0,Electronics,Expense
3899.67,1628508413000.0,Clothing,Expense
2964.01,1613986338000.0,Pet Care,Expense
2030.1,1623483706000.0,Travel,Expense
3506.59,1605399381000.0,Freelancing,Income
3403.49,1699186863000.0,Subscriptions,Expense
941.51,1700314087000.0,Bonus,Income
3604.48,1665935117000.0,Rent,Expense
688.92,1592503552000.0,Electronics,Expense
3283.78,1613793149000.0,Freelancing,Income
1338.14,1670284916000.0,Subscriptions,Expense
1175.63,1645251937000.0,Travel,Expense
1498.75,1720001273000.0,Bonus,Income
1079.16,1642557224000.0,Leisure,Expense
3702.14,1597815534000.0,Pet Care,Expense
1518.11,1584830565000.0,Gifts Received,Income
3799.49,1633883440000.0,Leisure,Expense
1846.92,1625063442000.0,Groceries,Expense
4156.58,1579511004000.0,Pet Care,Expense
4137.55,1651466673000.0,Travel,Expense
4533.47,1606244561000.0,Utilities,Expense
4249.61,1591855527000.0,Clothing,Expense
3884.22,1639456692000.0,Utilities,Expense
850.7,1708507162000.0,Gifts Received,Income
4357.15,1613066435000.0,Freelancing,Income
3626.55,1714251898000.0,Gifts Received,Income
1822.85,1595971146000.0,Salary,Income
2165.15,1592540834000.0,Subscriptions,Expense
1786.93,1618147071000.0,Transportation,Expense
3099.49,1699674919000.0,Freelancing,Income
88.01,1624090730000.0,Subscriptions,Expense
436.84,1669525419000.0,Gifts Received,Income
3555.61,1698105780000.0,Rent,Expense
1994.55,1665539659000.0,Salary,Income
2281.54,1673721589000.0,Pet Care,Expense
2407.75,1608552186000.0,Freelancing,Income
1772.1,1619645130000.0,Gifts Received,Income
4770.55,1693614346000.0,Bonus,Income
2932.1,1635440878000.0,Freelancing,Income
3000.68,1702205063000.0,Salary,Income
1518.32,1592822312000.0,Leisure,Expense
4340.1,1592805967000.0,Pet Care,Expense
3264.66,1710409154000.0,Subscriptions,Expense
1964.35,1692280152000.0,Clothing,Expense
4542.55,1634622006000.0,Gifts Received,Income
4751.45,1633627016000.0,Freelancing,Income
4974.64,1584036602000.0,Bonus,Income
1573.4,1626334889000.0,Bonus,Income
4682.19,1620342848000.0,Freelancing,Income
3648.91,1671507517000.0,Gifts Received,Income
3356.72,1605613220000.0,Freelancing,Income
2390.61,1703185366000.0,Rent,Expense
1412.14,1681751510000.0,Groceries,Expense
1900.8,1693103890000.0,Bonus,Income
4585.03,1695114005000.0,Dining Out,Expense
3933.35,1720785040000.0,Pet Care,Expense
3385.95,1624617033000.0,Dining Out,Expense
847.95,1609533525000.0,Utilities,Expense
1253.77,1621919002000.0,Electronics,Expense
2450.21,1709129061000.0,Freelancing,Income
1201.97,1654517576000.0,Bonus,Income
3653.52,1690010559000.0,Electronics,Expense
251.68,1620884617000.0,Gifts Received,Income
4168.28,1604319020000.0,Bonus,Income
2897.68,1633641791000.0,Groceries,Expense
2035.98,1635300949000.0,Utilities,Expense
2781.11,1659140924000.0,Subscriptions,Expense
4262.48,1675660475000.0,Clothing,Expense
1718.29,1671150366000.0,Bonus,Income
2211.98,1625368797000.0,Freelancing,Income
2241.35,1676493893000.0,Travel,Expense
4187.26,1684633992000.0,Salary,Income
4890.09,1671912016000.0,Gifts Received,Income
4055.51,1684606430000.0,Freelancing,Income
581.39,1620680593000.0,Dining Out,Expense
3114.44,1594994744000.0,Transportation,Expense
2200.97,1623761855000.0,Freelancing,Income
1580.27,1665388418000.0,Pet Care,Expense
4835.23,1586658722000.0,Salary,Income
2446.95,1659422951000.0,Dining Out,Expense
4442.74,1657555722000.0,Gifts Received,Income
968.44,1597988742000.0,Electronics,Expense
2309.44,1657975025000.0,Salary,Income
4814.71,1711640518000.0,Utilities,Expense
2658.26,1675676041000.0,Subscriptions,Expense
325.82,1633678674000.0,Salary,Income
509.11,1695674299000.0,Subscriptions,Expense
4852.57,1692614525000.0,Bonus,Income
2090.65,1630438531000.0,Salary,Income
2031.92,1699129928000.0,Salary,Income
4176.85,1624909848000.0,Travel,Expense
2411.63,1671480599000.0,Gifts Received,Income
887.89,1689883862000.0,Rent,Expense
4028.59,1656246370000.0,Dining Out,Expense
1779.04,1714212286000.0,Freelancing,Income
4934.0,1672834455000.0,Freelancing,Income
3837.36,1692833832000.0,Freelancing,Income
2973.77,1661513577000.0,Bonus,Income
4217.48,1711439801000.0,Pet Care,Expense
3810.83,1695130883000.0,Rent,Expense
4259.5,1689956876000.0,Freelancing,Income
1802.02,1673964072000.0,Pet Care,Expense
3774.98,1664607181000.0,Bonus,Income
1743.63,1711158472000.0,Freelancing,Income
2220.87,1708323424000.0,Freelancing,Income
4235.84,1579038204000.0,Freelancing,Income
2282.66,1664150479000.0,Freelancing,Income
2259.7,1609407897000.0,Leisure,Expense
448.02,1687041746000.0,Salary,Income
3240.52,1675911400000.0,Utilities,Expense
3188.34,1591860826000.0,Subscriptions,Expense
1930.42,1684217338000.0,Freelancing,Income
3128.0,1702379873000.0,Electronics,Expense
2626.22,1688846873000.0,Rent,Expense
3260.34,1653008744000.0,Bonus,Income
972.93,1668329031000.0,Utilities,Expense
2984.4,1595716497000.0,Bonus,Income
1629.6,1604528794000.0,Leisure,Expense
3233.66,1678246738000.0,Transportation,Expense
4984.03,1579244887000.0,Gifts Received,Income
1485.6,1661857607000.0,Freelancing,Income
1791.89,1614705984000.0,Dining Out,Expense
1988.65,1666786619000.0,Pet Care,Expense
751.22,1688651456000.0,Salary,Income
186.98,1712877575000.0,Subscriptions,Expense
4548.22,1700342158000.0,Dining Out,Expense
2429.11,1578582499000.0,Clothing,Expense
3622.64,1661157343000.0,Salary,Income
2894.35,1622310707000.0,Bonus,Income
2510.54,1691851478000.0,Pet Care,Expense
4809.54,1648258300000.0,Bonus,Income
87.72,1679279621000.0,Pet Care,Expense
4022.75,1711921856000.0,Electronics,Expense
1031.28,1673697784000.0,Gifts Received,Income
3958.72,1590284937000.0,Leisure,Expense
3750.56,1590479100000.0,Gifts Received,Income
3970.84,1658203889000.0,Gifts Received,Income
193.87,1684517127000.0,Travel,Expense
4636.37,1687148717000.0,Salary,Income
686.24,1579642836000.0,Rent,Expense
1454.74,1682453340000.0,Utilities,Expense
735.94,1636992473000.0,Dining Out,Expense
459.2,1713988515000.0,Bonus,Income
3528.31,1627101877000.0,Travel,Expense
239.6,1713267143000.0,Electronics,Expense
2196.78,1677501678000.0,Gifts Received,Income
2078.55,1586332578000.0,Clothing,Expense
1986.4,1657223141000.0,Gifts Received,Income
1502.23,1605273778000.0,Clothing,Expense
1348.64,1689912977000.0,Salary,Income
2036.75,1616013549000.0,Gifts Received,Income
4589.72,1702574986000.0,Utilities,Expense
1927.67,1666481267000.0,Salary,Income
295.87,1577852425000.0,Subscriptions,Expense
4276.94,1621523983000.0,Clothing,Expense
1770.08,1585246374000.0,Freelancing,Income
439.45,1620219619000.0,Bonus,Income
390.9,1626289884000.0,Clothing,Expense
1328.54,1667663322000.0,Freelancing,Income
2182.24,1624750690000.0,Rent,Expense
134.37,1607338943000.0,Bonus,Income
2130.54,1627344147000.0,Salary,Income
3764.71,1638023542000.0,Utilities,Expense
2952.81,1581194017000.0,Pet Care,Expense
4894.04,1624690812000.0,Electronics,Expense
948.23,1653453453000.0,Electronics,Expense
2784.1,1649090589000.0,Groceries,Expense
2977.23,1680443924000.0,Salary,Income
720.52,1613918548000.0,Travel,Expense
4071.51,1710070621000.0,Electronics,Expense
2080.41,1679314311000.0,Gifts Received,Income
2636.02,1643195715000.0,Gifts Received,Income
2346.9,1664855112000.0,Freelancing,Income
2519.42,1603582600000.0,Gifts Received,Income
4926.62,1656657757000.0,Groceries,Expense
2265.53,1715136573000.0,Salary,Income
4786.01,1702400388000.0,Freelancing,Income
93.46,1648580832000.0,Salary,Income
2603.91,1704348160000.0,Transportation,Expense
1666.19,1602424706000.0,Travel,Expense
415.76,1662421165000.0,Salary,Income
2680.21,1604021366000.0,Utilities,Expense
2347.91,1613150485000.0,Electronics,Expense
2220.11,1666096425000.0,Clothing,Expense
2789.31,1651867300000.0,Groceries,Expense
4148.03,1677078171000.0,Utilities,Expense
3440.69,1642368533000.0,Salary,Income
4264.28,1661893118000.0,Subscriptions,Expense
4834.65,1637860048000.0,Rent,Expense
2900.72,1638785263000.0,Gifts Received,Income
4674.54,1666818651000.0,Freelancing,Income
455.3,1712110766000.0,Electronics,Expense
4763.61,1656563490000.0,Groceries,Expense
1027.79,1595695088000.0,Dining Out,Expense
915.2,1694134788000.0,Freelancing,Income
1357.67,1671104182000.0,Bonus,Income
4191.43,1637655160000.0,Salary,Income
1068.26,1671300009000.0,Freelancing,Income
2774.77,1669037099000.0,Freelancing,Income
40.07,1616264080000.0,Bonus,Income
1011.07,1613664989000.0,Freelancing,Income
1579.24,1704935901000.0,Gifts Received,Income
2339.96,1664187074000.0,Bonus,Income
64.67,1599084637000.0,Dining Out,Expense
3982.53,1612666169000.0,Travel,Expense
1372.86,1579719681000.0,Freelancing,Income
3930.69,1589687793000.0,Utilities,Expense
4877.66,1595480836000.0,Bonus,Income
4205.78,1601942655000.0,Gifts Received,Income
3851.77,1711125626000.0,Freelancing,Income
4110.47,1658881478000.0,Subscriptions,Expense
1119.99,1700649334000.0,Rent,Expense
4908.42,1644792120000.0,Freelancing,Income
1870.13,1594817196000.0,Electronics,Expense
632.12,1610720234000.0,Groceries,Expense
2966.9,1599189947000.0,Salary,Income
1464.34,1654909282000.0,Rent,Expense
4123.72,1691454495000.0,Gifts Received,Income
2206.13,1641943625000.0,Freelancing,Income
4390.96,1634191301000.0,Salary,Income
4613.47,1691550675000.0,Gifts Received,Income
1127.64,1584669996000.0,Dining Out,Expense
4212.79,1723535732000.0,Clothing,Expense
1446.82,1603686809000.0,Salary,Income
3291.97,1592274667000.0,Pet Care,Expense
3327.43,1662258522000.0,Pet Care,Expense
369.92,1578621518000.0,Dining Out,Expense
1100.88,1653487417000.0,Salary,Income
187.29,1664330352000.0,Bonus,Income
349.76,1682391087000.0,Leisure,Expense
105.73,1605214750000.0,Rent,Expense
3952.41,1699245896000.0,Bonus,Income
4490.63,1650093575000.0,Freelancing,Income
2763.15,1594367818000.0,Leisure,Expense
2114.26,1585352621000.0,Pet Care,Expense
2280.65,1675050203000.0,Gifts Received,Income
4149.51,1709571990000.0,Rent,Expense
521.68,1676359153000.0,Gifts Received,Income
1035.12,1717371991000.0,Electronics,Expense
2465.96,1633650823000.0,Utilities,Expense
423.85,1648093092000.0,Salary,Income
3452.16,1655909492000.0,Salary,Income
2183.56,1673832307000.0,Freelancing,Income
118.42,1650995807000.0,Clothing,Expense
4847.87,1622938359000.0,Gifts Received,Income
4437.59,1601727182000.0,Groceries,Expense
4880.14,1582260231000.0,Transportation,Expense
1364.3,1658279998000.0,Clothing,Expense
1497.91,1621563917000.0,Salary,Income
2509.08,1582318479000.0,Travel,Expense
2070.68,1714446567000.0,Electronics,Expense
3.8,1656862772000.0,Pet Care,Expense
3097.41,1601939941000.0,Salary,Income
1890.32,1715721334000.0,Rent,Expense
2387.9,1628021798000.0,Leisure,Expense
1490.62,1687104119000.0,Leisure,Expense
3948.97,1663876913000.0,Gifts Received,Income
1644.48,1650695547000.0,Utilities,Expense
971.02,1587507714000.0,Rent,Expense
1522.55,1702716747000.0,Transportation,Expense
3896.45,1696734235000.0,Utilities,Expense
1118.93,1624559317000.0,Freelancing,Income
2414.56,1664922128000.0,Gifts Received,Income
3943.62,1666135056000.0,Leisure,Expense
189.41,1587182621000.0,Freelancing,Income
4401.39,1678034402000.0,Salary,Income
868.81,1661271605000.0,Salary,Income
2898.51,1609896245000.0,Transportation,Expense
1827.88,1667653838000.0,Salary,Income
1092.1,1610263063000.0,Rent,Expense
703.91,1590760140000.0,Dining Out,Expense
2346.96,1632879032000.0,Gifts Received,Income
4665.08,1700782274000.0,Freelancing,Income
2358.11,1677069368000.0,Leisure,Expense
2481.84,1698023131000.0,Utilities,Expense
966.82,1702894259000.0,Travel,Expense
4929.04,1578434679000.0,Freelancing,Income
4013.56,1696699585000.0,Leisure,Expense
555.02,1679593636000.0,Leisure,Expense
821.01,1585786978000.0,Clothing,Expense
1171.86,1685723559000.0,Gifts Received,Income
3316.6,1602710747000.0,Gifts Received,Income
